1284.55,1193.2,508.952
1290.61,1192.98,515.022
1296.67,1192.71,521.082
1302.7,1192.36,527.13
1308.7,1191.9,533.165
1314.69,1191.33,539.187
1320.66,1190.66,545.199
1326.63,1189.95,551.205
1332.59,1189.22,557.206
1338.56,1188.52,563.208
1344.53,1187.88,569.211
1350.51,1187.3,575.218
1356.49,1186.76,581.227
1362.48,1186.24,587.238
1368.47,1185.74,593.249
1374.46,1185.22,599.259
1380.45,1184.68,605.271
1386.44,1184.11,611.288
1392.43,1183.5,617.312
1398.43,1182.83,623.347
1404.43,1182.1,629.394
1410.43,1181.32,635.453
1416.45,1180.51,641.523
1422.48,1179.69,647.603
1428.51,1178.88,653.692
1434.56,1178.08,659.79
1440.62,1177.31,665.896
1446.69,1176.56,672.013
1452.77,1175.8,678.143
1458.87,1175.05,684.287
1464.98,1174.28,690.446
1471.1,1173.5,696.622
1477.25,1172.7,702.815
1483.4,1171.91,709.022
1489.57,1171.14,715.241
1495.76,1170.4,721.47
1501.96,1169.7,727.708
1508.17,1169.06,733.952
1514.39,1168.46,740.202
1520.62,1167.93,746.457
1526.87,1167.45,752.718
1533.13,1166.99,758.991
1539.4,1166.53,765.284
1545.7,1166.02,771.603
1552.02,1165.45,777.956
1558.37,1164.85,784.337
1564.75,1164.25,790.736
1571.13,1163.69,797.145
1577.53,1163.22,803.555
1583.93,1162.82,809.971
1590.35,1162.45,816.402
1596.79,1162.07,822.856
1603.27,1161.64,829.342
1609.78,1161.14,835.871
1616.33,1160.55,842.453
1622.94,1159.86,849.099
1629.61,1159.03,855.818
1636.33,1158.13,862.595
1643.07,1157.25,869.397
1649.82,1156.49,876.191
1656.56,1155.92,882.95
1663.29,1155.49,889.694
1670.04,1155.12,896.451
1676.83,1154.72,903.249
1683.67,1154.22,910.115
1690.58,1153.64,917.047
1697.53,1153,924.032
1704.53,1152.35,931.055
1711.56,1151.74,938.106
1718.61,1151.18,945.179
1725.68,1150.66,952.273
1732.78,1150.19,959.386
1739.9,1149.76,966.519
1747.05,1149.37,973.682
1754.25,1148.97,980.886
1761.49,1148.55,988.142
1768.79,1148.1,995.46
1776.15,1147.6,1002.84
1783.56,1147.11,1010.26
1791,1146.64,1017.72
1798.47,1146.22,1025.19
1805.94,1145.93,1032.66
1813.37,1145.82,1040.09
1820.74,1145.98,1047.47
1828.02,1146.44,1054.76
1835.23,1147.13,1062
1842.41,1147.96,1069.23
1849.61,1148.82,1076.47
1856.85,1149.67,1083.76
1864.11,1150.55,1091.08
1871.36,1151.53,1098.39
1878.57,1152.68,1105.69
1885.69,1154.04,1112.94
1892.76,1155.58,1120.18
1899.79,1157.25,1127.39
1906.8,1159,1134.62
1913.82,1160.8,1141.86
1920.83,1162.66,1149.12
1927.8,1164.63,1156.36
1934.73,1166.73,1163.6
1941.58,1169.01,1170.81
1948.33,1171.5,1178
1954.95,1174.23,1185.16
1961.43,1177.24,1192.29
1967.73,1180.54,1199.41
1973.88,1184.09,1206.5
1979.88,1187.9,1213.59
1985.74,1191.92,1220.69
1991.44,1196.16,1227.79
1996.99,1200.64,1234.91
2002.35,1205.37,1242.06
2007.52,1210.36,1249.23
2012.47,1215.62,1256.45
2017.2,1221.17,1263.72
2021.69,1227,1271.08
2025.94,1233.11,1278.52
2029.97,1239.47,1286.04
2033.81,1246.01,1293.62
2037.51,1252.67,1301.23
2041.1,1259.4,1308.85
2044.59,1266.19,1316.48
2047.95,1273.07,1324.13
2051.17,1280.05,1331.82
2054.21,1287.17,1339.56
2057.09,1294.4,1347.35
2059.86,1301.69,1355.15
2062.58,1308.97,1362.91
2065.29,1316.16,1370.6
2068.01,1323.27,1378.21
2070.72,1330.32,1385.77
2073.36,1337.38,1393.3
2075.89,1344.48,1400.84
2078.28,1351.66,1408.4
2080.54,1358.9,1415.99
2082.71,1366.17,1423.57
2084.82,1373.42,1431.12
2086.91,1380.62,1438.62
2088.98,1387.77,1446.06
2091.04,1394.85,1453.44
2093.11,1401.86,1460.75
2095.2,1408.79,1467.98
2097.24,1415.69,1475.17
2099.19,1422.62,1482.37
2100.97,1429.65,1489.62
2102.52,1436.82,1496.96
2103.82,1444.13,1504.39
2104.95,1451.54,1511.88
2105.95,1458.98,1519.38
2106.88,1466.4,1526.86
2107.8,1473.76,1534.27
2108.73,1481.03,1541.6
2109.69,1488.22,1548.85
2110.68,1495.3,1556
2111.72,1502.29,1563.07
2112.81,1509.16,1570.03
2113.95,1515.94,1576.91
2115.12,1522.64,1583.7
2116.33,1529.26,1590.43
2117.55,1535.82,1597.1
2118.78,1542.31,1603.71
2120.02,1548.76,1610.27
2121.25,1555.16,1616.79
2122.47,1561.52,1623.27
2123.69,1567.84,1629.71
2124.88,1574.13,1636.11
2126.05,1580.4,1642.48
2127.19,1586.64,1648.82
2128.31,1592.86,1655.14
2129.4,1599.05,1661.42
2130.48,1605.21,1667.66
2131.56,1611.33,1673.87
2132.65,1617.41,1680.05
2133.77,1623.44,1686.18
2134.91,1629.41,1692.27
2136.1,1635.32,1698.32
2137.35,1641.17,1704.32
2138.64,1646.97,1710.27
2139.97,1652.72,1716.19
2141.33,1658.42,1722.07
2142.72,1664.08,1727.91
2144.14,1669.71,1733.72
2145.56,1675.31,1739.51
2146.99,1680.89,1745.26
2148.41,1686.46,1751
2149.82,1692,1756.71
2151.21,1697.54,1762.41
2152.58,1703.08,1768.1
2153.9,1708.61,1773.78
2155.19,1714.15,1779.44
2156.42,1719.69,1785.11
2157.59,1725.25,1790.77
2158.69,1730.81,1796.44
2159.72,1736.38,1802.1
2160.7,1741.96,1807.77
2161.64,1747.54,1813.43
2162.53,1753.12,1819.08
2163.38,1758.7,1824.72
2164.21,1764.26,1830.34
2165.02,1769.81,1835.96
2165.83,1775.35,1841.55
2166.62,1780.87,1847.13
2167.41,1786.38,1852.69
2168.21,1791.87,1858.24
2169.01,1797.35,1863.77
2169.82,1802.8,1869.29
2170.65,1808.24,1874.79
2171.5,1813.66,1880.28
2172.35,1819.06,1885.75
2173.2,1824.45,1891.21
2174.03,1829.84,1896.66
2174.84,1835.23,1902.11
2175.6,1840.61,1907.55
2176.3,1846.01,1912.98
2176.94,1851.41,1918.41
2177.5,1856.81,1923.85
2177.99,1862.23,1929.28
2178.44,1867.64,1934.71
2178.87,1873.05,1940.13
2179.3,1878.44,1945.54
2179.76,1883.81,1950.94
2180.28,1889.17,1956.33
2180.86,1894.5,1961.69
2181.52,1899.81,1967.04
2182.22,1905.11,1972.39
2182.98,1910.39,1977.72
2183.77,1915.66,1983.05
2184.6,1920.93,1988.37
2185.45,1926.19,1993.7
2186.34,1931.44,1999.03
2187.28,1936.69,2004.36
2188.26,1941.94,2009.7
2189.28,1947.18,2015.04
2190.36,1952.42,2020.39
2191.49,1957.66,2025.76
2192.65,1962.9,2031.13
2193.81,1968.16,2036.51
2194.96,1973.42,2041.89
2196.07,1978.69,2047.28
2197.14,1983.98,2052.67
2198.16,1989.28,2058.06
2199.15,1994.58,2063.46
2200.11,1999.9,2068.87
2201.06,2005.23,2074.28
2202,2010.57,2079.7
2202.94,2015.92,2085.13
2203.9,2021.28,2090.58
2204.87,2026.64,2096.03
2205.87,2032.02,2101.5
2206.9,2037.41,2106.99
2207.96,2042.82,2112.5
2209.06,2048.23,2118.02
2210.21,2053.67,2123.57
2211.41,2059.12,2129.15
2212.68,2064.59,2134.76
2214.02,2070.08,2140.41
2215.45,2075.59,2146.11
2216.98,2081.13,2151.86
2218.6,2086.7,2157.66
2220.29,2092.3,2163.52
2222.05,2097.94,2169.42
2223.84,2103.6,2175.35
2225.64,2109.3,2181.33
2227.45,2115.02,2187.33
2229.23,2120.78,2193.36
2231,2126.57,2199.41
2232.72,2132.38,2205.47
